Price,Area,Age,Tenure,Purchaser,Region
3050000.0,1700.71,11,Freehold,Private,Bukit Timah
1338000.0,699.66,7,Leasehold,HDB,Kallang
1910000.0,979.52,19,Leasehold,HDB,Novena
2000000.0,1345.5,26,Leasehold,Private,Kallang
1580000.0,1076.4,7,Freehold,Private,Queenstown
4120000.0,2098.98,1,Leasehold,Private,Bishan
3900000.0,1883.7,15,Leasehold,Private,Kallang
2000000.0,1119.46,6,Freehold,Private,Bukit Timah
1180000.0,570.49,4,Leasehold,Private,Kallang
2465000.0,882.65,2,Leasehold,Private,River Valley
2850000.0,1399.32,9,Leasehold,HDB,Bukit Timah
3368888.0,1291.68,12,Freehold,Private,River Valley
1600000.0,861.12,6,Leasehold,Private,Bukit Merah
1700000.0,731.95,7,Leasehold,Private,Bukit Merah
850000.0,452.09,4,Leasehold,Private,Toa Payoh
1060000.0,581.26,12,Leasehold,Private,Novena
3200000.0,1829.88,26,Freehold,Private,Queenstown
1640000.0,861.12,15,Freehold,HDB,Kallang
1128800.0,753.48,17,Freehold,Private,Geylang
2168000.0,1162.51,23,Freehold,Private,Toa Payoh
5430000.0,1926.76,13,Freehold,Private,Tanglin
1340000.0,775.01,14,Leasehold,Private,Bukit Merah
1680000.0,1248.62,26,Leasehold,Private,Queenstown
1220000.0,678.13,16,Leasehold,Private,Kallang
2030000.0,1162.51,8,Freehold,HDB,Geylang
5100000.0,2626.42,26,Leasehold,Private,Kallang
3030000.0,1711.48,12,Leasehold,Private,Bukit Merah
1720000.0,968.76,7,Leasehold,HDB,Toa Payoh
1645000.0,1044.11,10,Leasehold,Private,Bukit Merah
1232000.0,882.65,19,Leasehold,HDB,Bishan
1742000.0,1345.5,29,Leasehold,Private,Bishan
1390000.0,602.78,2,Leasehold,HDB,Toa Payoh
2980000.0,1603.84,41,Freehold,HDB,Marine Parade
2350000.0,1140.98,14,Freehold,Private,Newton
2430000.0,1087.16,5,Leasehold,Private,Bukit Merah
1616000.0,893.41,8,Leasehold,Private,Bishan
1450000.0,753.48,1,Leasehold,Private,Toa Payoh
1435000.0,828.83,20,Leasehold,HDB,Kallang
1460000.0,678.13,2,Leasehold,Private,Toa Payoh
888000.0,419.8,4,Leasehold,Private,Kallang
4288888.0,1733.0,19,Freehold,Private,Newton
3008000.0,1560.78,41,Freehold,Private,Tanglin
1035000.0,592.02,4,Leasehold,HDB,Toa Payoh
808000.0,419.8,4,Leasehold,HDB,Kallang
865000.0,462.85,8,Freehold,Private,Geylang
2320000.0,1313.21,16,Leasehold,Private,Kallang
1428888.0,775.01,4,Leasehold,Private,Toa Payoh
3200000.0,1388.56,15,Freehold,Private,Tanglin
3350000.0,1743.77,42,Freehold,Private,Bukit Timah
2880000.0,1485.43,23,Freehold,Private,Toa Payoh
1580000.0,871.88,16,Leasehold,Private,Kallang
2530000.0,1237.86,19,Leasehold,Private,Novena
1895000.0,1173.28,17,Leasehold,Private,Southern Islands
1480000.0,1076.4,20,Leasehold,Private,Bishan
1150000.0,624.31,1,Leasehold,Private,Toa Payoh
945000.0,667.37,11,Freehold,Private,Kallang
1538000.0,764.24,1,Leasehold,Private,Bishan
2500000.0,1969.81,43,Leasehold,Private,Bukit Timah
3150000.0,1323.97,11,Freehold,Private,Bukit Timah
1350000.0,699.66,1,Leasehold,Private,Toa Payoh
2034000.0,1130.22,17,Leasehold,Private,Bukit Timah
1760000.0,1022.58,8,Leasehold,Private,Bishan
1245000.0,764.24,5,Leasehold,HDB,Geylang
2400000.0,1367.03,19,Leasehold,Private,Marine Parade
2450000.0,1259.39,9,Leasehold,Private,Bukit Timah
845000.0,441.32,7,Leasehold,HDB,Kallang
10698888.0,2949.34,11,Freehold,Private,Tanglin
1550000.0,678.13,8,Freehold,Private,Tanglin
1850000.0,1151.75,22,Leasehold,Private,Bukit Merah
4950000.0,2669.47,41,Freehold,Private,Bukit Timah
1320000.0,936.47,26,Leasehold,HDB,Queenstown
4510500.0,2163.56,12,Leasehold,Private,Southern Islands
2618000.0,1216.33,26,Freehold,Private,Tanglin
12800000.0,2884.75,22,Freehold,Private,Newton
2085000.0,1323.97,6,Leasehold,HDB,Geylang
1260000.0,731.95,19,Leasehold,Private,Kallang
1200000.0,968.76,26,Leasehold,Private,Queenstown
2000000.0,958.0,12,Leasehold,Private,Novena
1420000.0,990.29,18,Leasehold,Private,Kallang
2588000.0,1420.85,14,Leasehold,Private,Bukit Merah
1320000.0,678.13,7,Leasehold,Private,Bishan
3910000.0,1733.0,19,Freehold,Private,Newton
1238000.0,914.94,20,Leasehold,HDB,Bishan
1000000.0,473.62,7,Freehold,HDB,Kallang
1950000.0,1323.97,19,Leasehold,HDB,Geylang
3570000.0,1646.89,1,Leasehold,Private,Bishan
1425000.0,742.72,1,Leasehold,HDB,Bukit Timah
3480000.0,1399.32,18,Freehold,Private,Bukit Timah
1930000.0,1377.79,22,Leasehold,Private,Bukit Merah
4650000.0,1915.99,17,Freehold,Private,Others
2720000.0,1560.78,12,Leasehold,Private,Bukit Merah
3500000.0,1420.85,19,Freehold,Private,River Valley
1350000.0,678.13,7,Leasehold,HDB,Bishan
2288000.0,1334.74,24,Leasehold,HDB,Others
1895000.0,1001.05,7,Leasehold,HDB,Bukit Merah
4125000.0,2325.02,28,Freehold,Private,Kallang
2680000.0,1765.3,10,Leasehold,Private,Bukit Merah
2380000.0,1539.25,19,Leasehold,HDB,Bukit Timah
4680000.0,1679.18,13,Freehold,Private,River Valley
1125000.0,624.31,6,Leasehold,HDB,Geylang
1060000.0,914.94,7,Leasehold,HDB,Toa Payoh
4190000.0,2400.37,31,Freehold,Private,Kallang
3320000.0,2098.98,30,Freehold,Private,Bukit Timah
7500000.0,3261.49,21,Freehold,Private,Tanglin
1758888.0,958.0,19,Leasehold,HDB,Novena
5700000.0,2131.27,11,Freehold,Private,River Valley
2900000.0,1345.5,8,Freehold,HDB,Bukit Merah
2850000.0,1302.44,38,Freehold,HDB,Tanglin
1934000.0,721.19,2,Freehold,Private,Bukit Timah
1575000.0,871.88,9,Leasehold,Private,Marine Parade
1300000.0,1173.28,24,Leasehold,HDB,Bukit Timah
1200000.0,548.96,8,Leasehold,Private,River Valley
1140000.0,667.37,6,Leasehold,Private,Geylang
1345000.0,624.31,3,Leasehold,HDB,Queenstown
3635000.0,1420.85,12,Freehold,Private,River Valley
2350000.0,1280.92,9,Leasehold,Private,Bukit Timah
3780000.0,1829.88,27,Freehold,Private,Tanglin
2780000.0,1184.04,7,Freehold,Private,Kallang
13200000.0,5608.04,13,Freehold,Private,Marine Parade
2688000.0,1162.51,11,Freehold,Private,Novena
3300000.0,1582.31,25,Freehold,Private,River Valley
1860000.0,1184.04,21,Leasehold,HDB,Queenstown
2900000.0,2034.4,9,Freehold,Private,Rochor
1768000.0,850.36,7,Leasehold,HDB,Newton
4150000.0,2518.78,15,Freehold,Private,Bukit Timah
3850000.0,2142.04,31,Freehold,HDB,Kallang
1688000.0,947.23,4,Leasehold,Private,Toa Payoh
1510000.0,914.94,21,Leasehold,Private,Queenstown
2290000.0,1205.57,14,Freehold,Private,Kallang
4800000.0,2766.35,12,Leasehold,Private,Southern Islands
1984000.0,688.9,2,Freehold,HDB,Bukit Timah
2380000.0,1173.28,6,Leasehold,Private,Bukit Merah
2350000.0,1356.26,7,Leasehold,Private,Kallang
1526000.0,785.77,9,Leasehold,Private,Bukit Timah
1200000.0,678.13,4,Leasehold,Private,Toa Payoh
8100000.0,2841.7,12,Freehold,HDB,River Valley
4550000.0,1959.05,13,Freehold,Private,Marine Parade
1360000.0,775.01,4,Leasehold,HDB,Toa Payoh
3130000.0,1237.86,21,Freehold,Private,Others
2030000.0,1345.5,19,Leasehold,HDB,Geylang
1926000.0,1453.14,19,Leasehold,Private,Kallang
1200000.0,914.94,20,Leasehold,Private,Bishan
945000.0,462.85,6,Leasehold,HDB,Queenstown
2100000.0,936.47,24,Freehold,Private,Others
3200000.0,1485.43,12,Freehold,Private,Bukit Timah
1920000.0,936.47,12,Leasehold,Private,Novena
1600000.0,1216.33,24,Freehold,Private,Queenstown
2310000.0,1410.08,21,Leasehold,HDB,Queenstown
5544900.0,2508.01,10,Leasehold,Private,Southern Islands
808888.0,441.32,7,Leasehold,HDB,Kallang
1508000.0,699.66,7,Leasehold,Private,Tanglin
1475000.0,904.18,8,Leasehold,Private,Bishan
3625000.0,1980.58,9,Leasehold,Private,Bukit Timah
1970000.0,1033.34,6,Leasehold,HDB,Geylang
1368000.0,699.66,1,Leasehold,Private,Toa Payoh
3158000.0,1862.17,34,Freehold,Private,Bishan
11000000.0,7082.71,11,Freehold,Private,Bukit Timah
1735000.0,1323.97,29,Leasehold,Private,Bishan
1730000.0,882.65,19,Leasehold,Private,Bukit Merah
3780000.0,1905.23,7,Leasehold,Private,Tanglin
2400000.0,1237.86,19,Leasehold,Private,Novena
952000.0,495.14,5,Leasehold,Private,Bukit Merah
3150000.0,1560.78,15,Freehold,Private,Marine Parade
2438000.0,1022.58,34,Freehold,Private,Tanglin
1460000.0,742.72,1,Leasehold,HDB,Bukit Timah
2800000.0,1539.25,6,Leasehold,Private,Bukit Merah
4609400.0,2680.24,13,Leasehold,Private,Southern Islands
1468000.0,947.23,17,Freehold,Private,Geylang
1808000.0,839.59,17,Leasehold,Private,Bukit Merah
1690000.0,839.59,0,Leasehold,HDB,Bukit Timah
1620000.0,807.3,3,Leasehold,HDB,Queenstown
2400000.0,1302.44,7,Leasehold,Private,Toa Payoh
2450000.0,1291.68,4,Leasehold,HDB,Kallang
2280000.0,1356.26,19,Leasehold,Private,Kallang
2900000.0,1550.02,15,Freehold,Private,Kallang
5160000.0,2755.58,12,Freehold,Private,Bukit Timah
2300000.0,1001.05,15,Freehold,Private,Marine Parade
3500000.0,1474.67,18,Freehold,Private,Bukit Timah
1950000.0,1194.8,23,Leasehold,HDB,Queenstown
1280000.0,979.52,25,Leasehold,HDB,Geylang
1180000.0,613.55,1,Leasehold,HDB,Toa Payoh
1280000.0,742.72,7,Leasehold,HDB,Toa Payoh
1448888.0,721.19,4,Leasehold,HDB,Kallang
2770000.0,1743.77,12,Leasehold,Private,Bishan
2248000.0,1442.38,12,Freehold,Private,Marine Parade
1920000.0,1227.1,27,Leasehold,HDB,Bukit Timah
1900005.0,1194.8,8,Leasehold,Private,Bishan
3838000.0,2066.69,23,Leasehold,Private,Others
5200000.0,2249.68,36,Freehold,Private,Tanglin
1866000.0,904.18,1,Leasehold,HDB,Bishan
2050000.0,1216.33,19,Leasehold,Private,Kallang
2480000.0,1453.14,16,Leasehold,Private,Rochor
3620000.0,2217.38,26,Leasehold,Private,Kallang
970000.0,495.14,5,Leasehold,HDB,Bukit Merah
1740000.0,796.54,6,Leasehold,HDB,Queenstown
3260000.0,1582.31,13,Freehold,Private,Bukit Timah
1720000.0,828.83,4,Leasehold,Private,Kallang
2500000.0,1733.0,30,Freehold,Private,Queenstown
1965000.0,1313.21,23,Leasehold,Private,Queenstown
3820000.0,1528.49,13,Freehold,HDB,Marine Parade
5762000.0,2508.01,10,Leasehold,Private,Southern Islands
2680000.0,1420.85,9,Leasehold,Private,Bukit Timah
2650000.0,1474.67,10,Leasehold,Private,Bukit Merah
2441000.0,1065.64,2,Leasehold,Private,Toa Payoh
1183000.0,710.42,6,Leasehold,Private,Geylang
7225000.0,2992.39,21,Freehold,Private,Tanglin
1310000.0,624.31,38,Freehold,Private,Tanglin
827000.0,484.38,6,Leasehold,Private,Geylang
3000000.0,1668.42,27,Leasehold,Private,Tanglin
1640000.0,1237.86,19,Leasehold,HDB,Geylang
2215000.0,1130.22,17,Leasehold,Private,Bukit Timah
1535000.0,1011.82,26,Leasehold,Private,Kallang
8400000.0,3024.68,7,Leasehold,Private,Bukit Merah
1580000.0,947.23,5,Leasehold,HDB,Geylang
1960000.0,1216.33,19,Leasehold,Private,Kallang
2200000.0,1614.6,12,Leasehold,Private,Toa Payoh
800000.0,441.32,7,Leasehold,Private,Kallang
8000000.0,3390.66,12,Leasehold,Private,Bukit Merah
2780000.0,1377.79,26,Freehold,Private,Bukit Timah
1420000.0,958.0,16,Leasehold,Private,Rochor
1325000.0,699.66,1,Leasehold,Private,Toa Payoh
5527000.0,2508.01,10,Leasehold,Private,Southern Islands
925000.0,495.14,1,Leasehold,HDB,Toa Payoh
2050000.0,990.29,13,Freehold,Private,Bukit Timah
3250000.0,1506.96,15,Freehold,Private,Bukit Timah
2680000.0,1216.33,26,Freehold,Private,Tanglin
1680000.0,871.88,9,Freehold,Private,Novena
2558300.0,1334.74,1,Leasehold,Private,Toa Payoh
1725000.0,958.0,6,Leasehold,Private,Geylang
2070888.0,1765.3,26,Freehold,Private,Kallang
2700000.0,1087.16,11,Freehold,Private,Novena
920000.0,495.14,5,Leasehold,HDB,Bukit Merah
1380000.0,785.77,6,Freehold,Private,Bukit Timah
2870000.0,1539.25,19,Leasehold,Private,Marine Parade
3500000.0,3132.32,12,Freehold,Private,Bukit Timah
1530000.0,775.01,3,Leasehold,HDB,Queenstown
4500000.0,3810.46,40,Leasehold,Private,Bukit Timah
1450000.0,678.13,2,Leasehold,HDB,Toa Payoh
2400000.0,1388.56,27,Leasehold,Private,Tanglin
1260000.0,570.49,8,Leasehold,Private,River Valley
1400000.0,785.77,14,Leasehold,Private,Bukit Merah
1608000.0,1022.58,25,Freehold,Private,Bukit Timah
1735000.0,968.76,7,Leasehold,Private,Toa Payoh
2740000.0,1001.05,10,Freehold,Private,Newton
1750000.0,882.65,13,Freehold,Private,Bukit Timah
2080000.0,1097.93,1,Leasehold,Private,Toa Payoh
1700000.0,828.83,7,Freehold,Private,Kallang
1580000.0,688.9,7,Freehold,Private,Marine Parade
988000.0,570.49,5,Leasehold,Private,Geylang
1853650.0,710.42,2,Freehold,Private,Bukit Timah
2350000.0,1140.98,7,Leasehold,HDB,Bishan
1640000.0,764.24,1,Leasehold,Private,Bishan
775000.0,409.03,6,Leasehold,HDB,Geylang
1655000.0,1248.62,26,Leasehold,Private,Queenstown
948888.0,462.85,2,Leasehold,HDB,Toa Payoh
2600000.0,1582.31,25,Leasehold,Private,Bukit Timah
5601000.0,2508.01,10,Leasehold,Private,Southern Islands
2320000.0,1151.75,5,Leasehold,Private,Bukit Merah
2150000.0,1248.62,12,Leasehold,Private,Bishan
2350000.0,1291.68,12,Leasehold,HDB,Bishan
1230000.0,656.6,6,Freehold,HDB,Bukit Timah
3550000.0,3336.84,10,Leasehold,Private,Bukit Merah
6280000.0,2023.63,13,Freehold,Private,Newton
1225000.0,936.47,26,Leasehold,Private,Queenstown
1343000.0,958.0,16,Leasehold,Private,Rochor
3680000.0,1722.24,10,Leasehold,Private,Southern Islands
3400000.0,1625.36,29,Freehold,Private,Tanglin
3800000.0,2357.32,12,Leasehold,Private,Bukit Merah
1680000.0,925.7,16,Leasehold,Private,Kallang
7100000.0,3379.9,13,Freehold,Private,Tanglin
3350000.0,1668.42,30,Freehold,Private,Tanglin
1578000.0,764.24,1,Leasehold,HDB,Bishan
1510000.0,947.23,16,Leasehold,Private,Kallang
3030000.0,1496.2,9,Leasehold,Private,Marine Parade
1030000.0,570.49,4,Leasehold,Private,Toa Payoh
1420000.0,785.77,6,Leasehold,Private,Geylang
3830000.0,1959.05,38,Freehold,Private,Bukit Timah
1848000.0,1054.87,15,Freehold,HDB,Toa Payoh
4200000.0,2411.14,31,Freehold,Private,Kallang
2200000.0,1022.58,34,Freehold,Private,Tanglin
2240000.0,1130.22,13,Leasehold,HDB,Others
1500000.0,818.06,7,Leasehold,Private,Toa Payoh
1300000.0,775.01,19,Leasehold,Private,Kallang
4728000.0,2411.14,31,Freehold,Private,Kallang
3760000.0,1399.32,2,Leasehold,Private,River Valley
4850008.0,2820.17,14,Leasehold,Private,Southern Islands
1310000.0,699.66,1,Leasehold,HDB,Toa Payoh
1910000.0,1313.21,27,Leasehold,Private,Bukit Timah
2080000.0,1162.51,8,Leasehold,HDB,Bishan
2000000.0,1205.57,23,Leasehold,Private,Queenstown
1670000.0,871.88,0,Leasehold,Private,Bukit Timah
1575000.0,699.66,5,Leasehold,Private,Bukit Merah
1420000.0,688.9,6,Leasehold,Private,Queenstown
1466000.0,1248.62,25,Leasehold,HDB,Geylang
2410000.0,1216.33,14,Freehold,Private,Kallang
1290000.0,678.13,16,Leasehold,Private,Kallang
4300000.0,1689.95,31,Freehold,Private,Newton
2800000.0,1140.98,15,Freehold,HDB,Others
3080000.0,2055.92,26,Leasehold,Private,Kallang
3610000.0,1636.13,13,Freehold,Private,Bukit Merah
888000.0,667.37,11,Freehold,HDB,Kallang
2260000.0,1205.57,15,Freehold,HDB,Kallang
3260000.0,1722.24,11,Freehold,Private,Bukit Timah
2055000.0,1216.33,19,Leasehold,Private,Kallang
1200000.0,570.49,13,Freehold,Private,Bukit Timah
2090000.0,1022.58,20,Freehold,HDB,Bukit Timah
7580000.0,3519.83,21,Freehold,Private,Tanglin
1880000.0,958.0,12,Leasehold,HDB,Novena
3080000.0,1076.4,2,Freehold,Private,Bukit Timah
3080000.0,2163.56,11,Leasehold,Private,Novena
3100000.0,1356.26,33,Freehold,Private,Bukit Timah
1450000.0,990.29,18,Leasehold,Private,Kallang
723888.0,398.27,11,Leasehold,HDB,Toa Payoh
6374500.0,2852.46,12,Leasehold,Private,Southern Islands
2420000.0,1463.9,16,Leasehold,Private,Rochor
1690000.0,1087.16,30,Leasehold,HDB,Bukit Merah
2500000.0,1377.79,25,Leasehold,Private,Bukit Timah
2660000.0,1291.68,4,Leasehold,Private,Kallang
1910000.0,936.47,12,Leasehold,HDB,Novena
1680000.0,1033.34,7,Leasehold,HDB,Kallang
1670000.0,688.9,8,Freehold,Private,Tanglin
2544108.0,1302.44,9,Freehold,Private,Novena
1450000.0,721.19,4,Leasehold,HDB,Kallang
3600000.0,1991.34,18,Freehold,HDB,Bukit Timah
6780000.0,2012.87,13,Freehold,Private,Tanglin
2300000.0,1140.98,7,Leasehold,Private,Bishan
1740000.0,818.06,0,Leasehold,HDB,Bukit Timah
1420000.0,1140.98,23,Leasehold,HDB,Bishan
7260000.0,4714.63,13,Freehold,Private,Bukit Timah
1240000.0,785.77,23,Leasehold,Private,Others
2620000.0,1463.9,26,Freehold,Private,Queenstown
952000.0,527.44,10,Freehold,Private,Bukit Timah
6100000.0,2787.88,13,Freehold,Private,Newton
6800000.0,2723.29,7,Leasehold,Private,Bukit Merah
1500000.0,699.66,5,Leasehold,HDB,Rochor
1405000.0,839.59,11,Leasehold,Private,Toa Payoh
1090000.0,699.66,29,Freehold,Private,Geylang
1120000.0,570.49,5,Leasehold,Private,Rochor
2731000.0,1506.96,11,Leasehold,Private,Novena
2000000.0,1216.33,19,Leasehold,Private,Kallang
1450888.0,753.48,1,Leasehold,Private,Toa Payoh
2315008.0,1603.84,17,Leasehold,Private,Southern Islands
18000000.0,3584.41,9,Freehold,Private,Newton
3600000.0,2615.65,38,Freehold,Private,Queenstown
898000.0,495.14,1,Leasehold,Private,Toa Payoh
2038888.0,1001.05,7,Leasehold,HDB,Bukit Merah
1270000.0,645.84,1,Leasehold,HDB,Toa Payoh
1520000.0,850.36,7,Leasehold,Private,Toa Payoh
1950000.0,1130.22,17,Leasehold,HDB,Bukit Timah
1380000.0,861.12,16,Leasehold,Private,Rochor
1958000.0,1280.92,26,Leasehold,Private,Kallang
1850000.0,1270.15,18,Leasehold,Private,Kallang
1820000.0,958.0,19,Leasehold,Private,Novena
1950000.0,1065.64,9,Leasehold,HDB,Marine Parade
1633000.0,1270.15,29,Leasehold,Private,Bishan
1350000.0,753.48,1,Leasehold,Private,Toa Payoh
1968888.0,828.83,8,Freehold,HDB,Bukit Merah
1790000.0,1001.05,6,Leasehold,Private,Geylang
1660000.0,753.48,0,Leasehold,Private,Bukit Timah
9000000.0,3100.03,7,Leasehold,Private,Bukit Merah
830000.0,581.26,10,Leasehold,HDB,Geylang
1150000.0,807.3,26,Leasehold,Private,Kallang
3500000.0,1883.7,29,Freehold,Private,Bukit Timah
1400000.0,699.66,1,Leasehold,Private,Toa Payoh
10500000.0,2744.82,9,Freehold,Private,River Valley
3070000.0,1453.14,14,Freehold,Private,Tanglin
2300000.0,1065.64,26,Freehold,Private,Tanglin
1590000.0,764.24,1,Leasehold,HDB,Bishan
1855000.0,710.42,2,Freehold,Private,Bukit Timah
1780000.0,1033.34,38,Freehold,Private,Bukit Timah
3800000.0,2604.89,14,Freehold,Private,Bukit Timah
1180000.0,505.91,0,Leasehold,Private,Bukit Timah
1650000.0,1162.51,18,Leasehold,Private,Bukit Merah
2258000.0,990.29,11,Freehold,HDB,Bukit Timah
1932300.0,1130.22,12,Leasehold,HDB,Bukit Merah
1600000.0,764.24,1,Leasehold,Private,Bishan
4380000.0,2400.37,31,Freehold,Private,Kallang
1338000.0,839.59,7,Leasehold,Private,Toa Payoh
3500000.0,3907.33,10,Leasehold,Private,Bukit Merah
980000.0,441.32,3,Leasehold,Private,Queenstown
3250000.0,1689.95,9,Leasehold,Private,Bukit Timah
3040000.0,1313.21,19,Freehold,Private,River Valley
5741000.0,2669.47,12,Leasehold,Private,Southern Islands
2325000.0,1248.62,8,Leasehold,HDB,Bishan
3350000.0,1463.9,15,Freehold,HDB,Novena
2250000.0,2195.86,16,Freehold,Private,Toa Payoh
4488000.0,2163.56,12,Leasehold,Private,Southern Islands
2740000.0,1485.43,23,Freehold,HDB,Toa Payoh
2336666.0,1463.9,23,Leasehold,HDB,Queenstown
2300000.0,1894.46,24,Leasehold,Private,Others
3750000.0,1614.6,9,Freehold,Private,Novena
1690000.0,958.0,10,Leasehold,Private,Bukit Merah
8880000.0,2669.47,19,Freehold,Private,Tanglin
1180000.0,592.02,16,Leasehold,HDB,Kallang
1867900.0,710.42,2,Freehold,Private,Bukit Timah
5068000.0,2518.78,9,Leasehold,Private,Marine Parade
2240000.0,947.23,10,Freehold,Private,Bukit Merah
2258800.0,818.06,2,Freehold,Private,Bukit Timah
1700000.0,1054.87,23,Leasehold,Private,Others
1210000.0,699.66,6,Leasehold,HDB,Geylang
1800000.0,1044.11,13,Leasehold,Private,Geylang
1220000.0,645.84,1,Leasehold,Private,Toa Payoh
4300000.0,1948.28,14,Freehold,Private,Tanglin
3588800.0,2088.22,25,Leasehold,Private,Bukit Timah
1080000.0,419.8,7,Freehold,Private,Kallang
2950000.0,1377.79,13,Freehold,Private,Marine Parade
2070000.0,1259.39,23,Leasehold,HDB,Others
2450000.0,1280.92,6,Leasehold,HDB,Bukit Merah
3850000.0,1453.14,21,Freehold,Private,Others
1235000.0,721.19,7,Leasehold,HDB,Toa Payoh
7480000.0,2260.44,29,Freehold,Private,River Valley
1880000.0,1065.64,9,Leasehold,HDB,Marine Parade
2390000.0,1302.44,7,Leasehold,Private,Toa Payoh
5550000.0,2508.01,10,Leasehold,Private,Southern Islands
3578000.0,1679.18,10,Leasehold,Private,Southern Islands
4670000.0,2927.81,18,Freehold,Private,Bukit Timah
5736000.0,2508.01,10,Leasehold,Private,Southern Islands
1580000.0,570.49,8,Leasehold,Private,River Valley
2168000.0,968.76,20,Freehold,Private,Bukit Timah
1580000.0,764.24,1,Leasehold,HDB,Bishan
2330000.0,1280.92,26,Freehold,Private,Bukit Timah
4800000.0,2669.47,44,Freehold,Private,Bukit Timah
2490000.0,1280.92,9,Leasehold,Private,Bukit Timah
2280000.0,1076.4,6,Leasehold,Private,Queenstown
7150000.0,2497.25,10,Freehold,Private,Newton
7850000.0,3229.2,21,Freehold,Private,Tanglin
1220000.0,624.31,10,Leasehold,Private,Geylang
2730000.0,1313.21,15,Freehold,Private,Marine Parade
1840000.0,914.94,7,Leasehold,Private,Bukit Merah
3825000.0,2077.45,35,Freehold,Private,Marine Parade
2600000.0,1313.21,19,Freehold,HDB,Geylang
3000000.0,2281.97,7,Leasehold,Private,Toa Payoh
2120000.0,1097.93,1,Leasehold,HDB,Toa Payoh
3100000.0,1948.28,12,Leasehold,Private,Bukit Merah
790000.0,441.32,6,Leasehold,Private,Geylang
1308888.0,570.49,27,Freehold,Private,Others
2818000.0,1259.39,7,Freehold,Private,Kallang
2090000.0,1097.93,1,Leasehold,Private,Toa Payoh
1680000.0,871.88,19,Leasehold,Private,Bukit Merah
4538000.0,3218.44,10,Leasehold,Private,Bukit Merah
2800000.0,1420.85,10,Freehold,HDB,Novena
1628000.0,839.59,19,Leasehold,HDB,Bukit Merah
1880000.0,1097.93,11,Leasehold,HDB,Toa Payoh
1550000.0,914.94,21,Leasehold,HDB,Queenstown
1915000.0,1259.39,18,Leasehold,Private,Kallang
1293000.0,602.78,10,Freehold,HDB,Bukit Merah
3300000.0,1571.54,25,Freehold,Private,River Valley
2080000.0,1033.34,6,Leasehold,Private,Queenstown
2818000.0,1345.5,25,Freehold,Private,River Valley
1513500.0,796.54,6,Leasehold,Private,Bukit Merah
1900000.0,1227.1,19,Leasehold,HDB,Bishan
803888.0,441.32,7,Leasehold,HDB,Toa Payoh
3280000.0,1496.2,27,Freehold,Private,Others
1580000.0,914.94,9,Leasehold,HDB,Bukit Timah
2200000.0,1011.82,1,Leasehold,Private,Bishan
1710000.0,731.95,7,Leasehold,HDB,Bukit Merah
2460000.0,1140.98,7,Leasehold,Private,Bishan
2060000.0,1474.67,28,Leasehold,Private,Bukit Timah
4800000.0,2658.71,14,Freehold,Private,Tanglin
3753000.0,1991.34,19,Leasehold,Private,Novena
1065000.0,688.9,7,Leasehold,HDB,Toa Payoh
1550000.0,764.24,1,Leasehold,Private,Bishan
1668000.0,764.24,1,Leasehold,HDB,Bishan
1300000.0,785.77,19,Leasehold,Private,Kallang
1450000.0,1367.03,22,Leasehold,Private,Geylang
2530000.0,807.3,5,Freehold,Private,River Valley
5100000.0,2411.14,18,Freehold,Private,Bukit Timah
700000.0,462.85,6,Leasehold,Private,Geylang
1680000.0,764.24,1,Leasehold,HDB,Bishan
2700000.0,1388.56,45,Freehold,Private,Novena
985888.0,462.85,6,Leasehold,HDB,Queenstown
2920000.0,1840.64,25,Leasehold,Private,Bukit Timah
3980000.0,2981.63,45,Freehold,Private,Bukit Timah
2420000.0,1356.26,38,Freehold,Private,Bukit Merah
3300000.0,1539.25,10,Freehold,Private,Newton
3500000.0,1463.9,15,Freehold,Private,Novena
1500000.0,678.13,2,Leasehold,Private,Toa Payoh
2230000.0,1345.5,25,Leasehold,Private,Bukit Timah
2038000.0,1184.04,12,Leasehold,Private,Bukit Merah
1680000.0,1022.58,13,Leasehold,Private,Geylang
1890000.0,1011.82,1,Leasehold,Private,Toa Payoh
1700000.0,1194.8,19,Leasehold,Private,Geylang
1868000.0,1194.8,7,Leasehold,Private,Kallang
870000.0,419.8,4,Leasehold,HDB,Kallang
3330000.0,1463.9,12,Freehold,Private,Bukit Timah
2880000.0,1334.74,25,Freehold,HDB,Bukit Timah
2180000.0,1313.21,13,Leasehold,HDB,Geylang
11600000.0,4854.56,7,Leasehold,Private,Bukit Merah
1600000.0,1140.98,23,Leasehold,HDB,Bishan
1820000.0,1076.4,12,Leasehold,HDB,Bukit Merah
1950000.0,1291.68,28,Leasehold,HDB,Bukit Merah
1832000.0,1033.34,6,Leasehold,Private,Geylang
2648000.0,1625.36,24,Freehold,Private,Toa Payoh
1630000.0,936.47,7,Leasehold,Private,Kallang
1540000.0,828.83,4,Leasehold,Private,Kallang
4300000.0,1905.23,10,Leasehold,Private,Southern Islands
3125000.0,1496.2,18,Freehold,Private,Bukit Timah
2000000.0,1065.64,9,Leasehold,Private,Marine Parade
860000.0,452.09,4,Leasehold,HDB,Toa Payoh
1350000.0,548.96,8,Leasehold,Private,River Valley
1350000.0,721.19,6,Freehold,HDB,Bukit Timah
965000.0,505.91,5,Leasehold,Private,Bukit Merah
1548888.0,764.24,1,Leasehold,Private,Bishan
